DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
057803,420,2009,31,6141,041,11,701,08MAR2010
057803,420,2009,31,6141,041,23,0,08MAR2010
057803,420,2009,31,6141,041,25,0,08MAR2010
057803,420,2009,31,6141,101,11,483,08MAR2010
057803,420,2009,31,6142,002,11,1451,08MAR2010
057803,420,2009,31,6142,041,11,5340,08MAR2010
057803,420,2009,31,6142,101,11,3149,08MAR2010
057803,420,2009,31,6145,002,11,97,08MAR2010
057803,420,2009,31,6145,041,11,77,08MAR2010
057803,420,2009,31,6145,101,11,61,08MAR2010
057803,420,2009,31,6146,002,11,83,08MAR2010
057803,420,2009,31,6146,041,11,272,08MAR2010
057803,420,2009,31,6146,041,23,0,08MAR2010
057803,420,2009,31,6146,041,25,0,08MAR2010
057803,420,2009,31,6146,101,11,191,08MAR2010
057803,420,2009,31,6219,041,11,27563,08MAR2010
057803,420,2009,31,6411,041,11,73,08MAR2010
057803,420,2009,33,6119,041,11,31665,08MAR2010
057803,420,2009,33,6119,041,23,1439,08MAR2010
057803,420,2009,33,6119,041,25,70,08MAR2010
057803,420,2009,33,6119,101,11,23907,08MAR2010
057803,420,2009,33,6119,101,23,2031,08MAR2010
057803,420,2009,33,6141,041,11,459,08MAR2010
057803,420,2009,33,6141,041,23,21,08MAR2010
057803,420,2009,33,6141,041,25,1,08MAR2010
057803,420,2009,33,6141,101,11,347,08MAR2010
057803,420,2009,33,6141,101,23,29,08MAR2010
057803,420,2009,33,6142,041,11,330,08MAR2010
057803,420,2009,33,6142,041,23,15,08MAR2010
057803,420,2009,33,6142,041,25,1,08MAR2010
057803,420,2009,33,6145,041,11,64,08MAR2010
057803,420,2009,33,6145,041,23,3,08MAR2010
057803,420,2009,33,6145,041,25,0,08MAR2010
057803,420,2009,33,6145,101,11,59,08MAR2010
057803,420,2009,33,6145,101,23,6,08MAR2010
057803,420,2009,33,6146,041,11,174,08MAR2010
057803,420,2009,33,6146,041,23,8,08MAR2010
057803,420,2009,33,6146,041,25,0,08MAR2010
057803,420,2009,33,6146,101,11,132,08MAR2010
057803,420,2009,33,6146,101,23,11,08MAR2010
057803,420,2009,33,6219,041,11,1200,08MAR2010
057803,420,2009,33,6329,041,11,44,08MAR2010
057803,420,2009,33,6399,041,11,14,08MAR2010
057803,420,2009,33,6399,101,11,14,08MAR2010
057803,420,2009,33,6499,041,11,18,08MAR2010
057803,420,2009,35,6119,041,99,15329,08MAR2010
057803,420,2009,35,6141,041,99,218,08MAR2010
057803,420,2009,35,6142,041,99,1168,08MAR2010
057803,420,2009,35,6145,041,99,25,08MAR2010
057803,420,2009,35,6146,041,99,296,08MAR2010
057803,420,2009,35,6149,041,99,33,08MAR2010
057803,420,2009,36,6119,002,99,19063,08MAR2010
057803,420,2009,36,6119,041,99,710,08MAR2010
057803,420,2009,36,6119,101,99,300,08MAR2010
057803,420,2009,36,6141,002,99,276,08MAR2010
057803,420,2009,36,6141,041,99,10,08MAR2010
057803,420,2009,36,6141,101,99,4,08MAR2010
057803,420,2009,36,6145,002,99,65,08MAR2010
057803,420,2009,36,6146,041,99,4,08MAR2010
057803,420,2009,36,6146,101,99,2,08MAR2010
057803,420,2009,36,6412,041,11,2149,08MAR2010
057803,420,2009,41,6119,701,99,111542,08MAR2010
057803,420,2009,41,6119,750,99,117011,08MAR2010
057803,420,2009,41,6129,701,99,32916,08MAR2010
057803,420,2009,41,6129,750,99,89324,08MAR2010
057803,420,2009,41,6139,701,99,525,08MAR2010
057803,420,2009,41,6139,750,99,1317,08MAR2010
057803,420,2009,41,6141,701,99,2063,08MAR2010
057803,420,2009,41,6141,750,99,2930,08MAR2010
057803,420,2009,41,6142,701,99,5917,08MAR2010
057803,420,2009,41,6142,750,99,13942,08MAR2010
057803,420,2009,41,6145,701,99,217,08MAR2010
057803,420,2009,41,6145,750,99,371,08MAR2010
057803,420,2009,41,6146,701,99,1508,08MAR2010
057803,420,2009,41,6146,750,99,2788,08MAR2010
057803,420,2009,41,6149,701,99,375,08MAR2010
057803,420,2009,41,6149,750,99,4838,08MAR2010
057803,420,2009,41,6211,750,99,186,08MAR2010
057803,420,2009,41,6212,750,99,7190,08MAR2010
057803,420,2009,51,6119,002,99,1754,08MAR2010
057803,420,2009,51,6119,041,99,23874,08MAR2010
057803,420,2009,51,6119,750,99,18000,08MAR2010
057803,420,2009,51,6129,041,99,69259,08MAR2010
057803,420,2009,51,6139,002,99,50,08MAR2010
057803,420,2009,51,6139,041,99,350,08MAR2010
057803,420,2009,51,6139,750,99,700,08MAR2010
057803,420,2009,51,6141,002,99,26,08MAR2010
057803,420,2009,51,6141,041,99,1313,08MAR2010
057803,420,2009,51,6141,750,99,269,08MAR2010
057803,420,2009,51,6142,041,99,8491,08MAR2010
057803,420,2009,51,6145,002,99,14,08MAR2010
057803,420,2009,51,6145,041,99,171,08MAR2010
057803,420,2009,51,6145,750,99,22,08MAR2010
057803,420,2009,51,6146,002,99,125,08MAR2010
057803,420,2009,51,6146,041,99,512,08MAR2010
057803,420,2009,51,6146,750,99,96,08MAR2010
057803,420,2009,51,6149,041,99,250,08MAR2010
057803,420,2009,51,6219,041,99,400,08MAR2010
057803,420,2009,51,6249,041,99,156493,08MAR2010
057803,420,2009,51,6249,101,99,1869,08MAR2010
057803,420,2009,51,6259,041,99,240883,08MAR2010
057803,420,2009,51,6269,041,99,4985,08MAR2010
057803,420,2009,51,6319,041,99,32606,08MAR2010
057803,420,2009,51,6319,101,99,1413,08MAR2010
057803,420,2009,51,6399,041,99,464,08MAR2010
057803,420,2009,51,6429,041,99,122407,08MAR2010
057803,420,2009,51,6429,101,99,4380,08MAR2010
057803,420,2009,51,6499,041,99,2515,08MAR2010
057803,420,2009,52,6219,041,99,43225,08MAR2010
057803,420,2009,53,6119,041,99,27169,08MAR2010
057803,420,2009,53,6119,750,99,1456,08MAR2010
057803,420,2009,53,6139,750,99,1175,08MAR2010
057803,420,2009,53,6141,041,99,376,08MAR2010
057803,420,2009,53,6141,750,99,326,08MAR2010
057803,420,2009,53,6142,041,99,1714,08MAR2010
057803,420,2009,53,6145,041,99,50,08MAR2010
057803,420,2009,53,6145,750,99,65,08MAR2010
057803,420,2009,53,6146,041,99,150,08MAR2010
057803,420,2009,53,6146,750,99,117,08MAR2010
057803,420,2009,53,6149,041,99,139,08MAR2010
057803,420,2009,53,6149,750,99,19967,08MAR2010
057803,420,2009,53,6219,041,11,16389,08MAR2010
057803,420,2009,53,6219,041,99,3840,08MAR2010
057803,420,2009,53,6219,101,11,4330,08MAR2010
057803,420,2009,53,6249,041,99,24538,08MAR2010
057803,420,2009,71,6521,041,99,746688,08MAR2010
057803,420,2009,71,6599,041,99,5650,08MAR2010
057803,420,2009,71,6599,101,99,350,08MAR2010
057803,420,2009,81,6119,750,99,10241,08MAR2010
057803,420,2009,81,6129,750,99,1703,08MAR2010
057803,420,2009,81,6139,750,99,15,08MAR2010
057803,420,2009,81,6141,750,99,171,08MAR2010
057803,420,2009,81,6142,750,99,701,08MAR2010
057803,420,2009,81,6146,750,99,66,08MAR2010
057803,420,2009,81,6149,750,99,76,08MAR2010
057803,429,2009,00,3600,000,00,-43017,08MAR2010
057817,204,2009,00,5929,000,00,2255,08MAR2010
057817,204,2009,11,6219,101,24,725,08MAR2010
057817,204,2009,11,6399,101,24,1170,08MAR2010
057817,211,2009,00,5929,000,00,274314,08MAR2010
057817,211,2009,11,6119,101,24,20616,08MAR2010
057817,211,2009,11,6141,101,24,36,08MAR2010
057817,211,2009,11,6269,101,24,6965,08MAR2010
057817,211,2009,11,6399,101,24,50656,08MAR2010
057817,211,2009,23,6219,101,24,96364,08MAR2010
057817,211,2009,23,6411,101,24,1400,08MAR2010
057817,211,2009,53,6219,101,24,36230,08MAR2010
057817,211,2009,61,6119,101,24,23514,08MAR2010
057817,211,2009,61,6141,101,24,330,08MAR2010
057817,211,2009,61,6142,101,24,1248,08MAR2010
057817,211,2009,61,6145,101,24,64,08MAR2010
057817,211,2009,61,6146,101,24,1912,08MAR2010
057817,211,2009,61,6399,101,24,663,08MAR2010
057817,224,2009,00,5929,000,00,122626,08MAR2010
057817,224,2009,11,6119,101,23,74793,08MAR2010
057817,224,2009,11,6141,101,23,1257,08MAR2010
057817,224,2009,11,6142,101,23,3998,08MAR2010
057817,224,2009,11,6145,101,23,494,08MAR2010
057817,224,2009,11,6146,101,23,7297,08MAR2010
057817,224,2009,31,6119,101,23,1600,08MAR2010
057817,224,2009,31,6141,101,23,62,08MAR2010
057817,224,2009,31,6142,101,23,38,08MAR2010
057817,224,2009,31,6219,101,23,28000,08MAR2010
057817,224,2009,31,6339,101,23,5086,08MAR2010
057817,225,2009,00,5929,000,00,2140,08MAR2010
057817,225,2009,11,6399,101,23,2140,08MAR2010
057817,240,2009,00,5751,000,00,18389,08MAR2010
057817,240,2009,00,5829,000,00,4117,08MAR2010
057817,240,2009,00,5921,000,00,42125,08MAR2010
057817,240,2009,00,5922,000,00,143146,08MAR2010
057817,240,2009,35,6129,101,99,17903,08MAR2010
057817,240,2009,35,6141,101,99,243,08MAR2010
057817,240,2009,35,6142,101,99,5852,08MAR2010
057817,240,2009,35,6145,101,99,333,08MAR2010
057817,240,2009,35,6146,101,99,5439,08MAR2010
057817,240,2009,35,6219,101,99,197504,08MAR2010
057817,240,2009,35,6341,101,99,21924,08MAR2010
057817,240,2009,35,6342,101,99,4,08MAR2010
057817,240,2009,35,6499,101,99,112,08MAR2010
057817,255,2009,00,5929,000,00,21806,08MAR2010
057817,255,2009,11,6119,101,24,2000,08MAR2010
057817,255,2009,11,6399,101,24,7495,08MAR2010
057817,255,2009,13,6219,101,24,12311,08MAR2010
057817,262,2009,00,5929,000,00,1348,08MAR2010
057817,262,2009,11,6399,101,24,1348,08MAR2010
057817,276,2009,00,5929,000,00,144224,08MAR2010
057817,276,2009,11,6219,101,99,9442,08MAR2010
057817,276,2009,11,6399,101,11,29650,08MAR2010
057817,276,2009,11,6499,101,99,37048,08MAR2010
057817,276,2009,13,6219,101,99,57907,08MAR2010
057817,276,2009,13,6399,101,99,-2225,08MAR2010
057817,276,2009,13,6499,101,99,1193,08MAR2010
057817,276,2009,41,6399,701,99,2056,08MAR2010
057817,404,2009,00,5829,000,00,80729,08MAR2010
057817,404,2009,11,6119,101,24,24823,08MAR2010
057817,404,2009,11,6141,101,24,461,08MAR2010
057817,404,2009,11,6142,101,24,874,08MAR2010
057817,404,2009,11,6145,101,24,213,08MAR2010
057817,404,2009,11,6146,101,24,2669,08MAR2010
057817,404,2009,11,6219,101,24,10920,08MAR2010
057817,404,2009,11,6399,101,24,40769,08MAR2010
057817,411,2009,00,5829,000,00,7010,08MAR2010
057817,411,2009,11,6399,101,99,7010,08MAR2010
057817,420,2009,00,5743,000,00,53989,08MAR2010
057817,420,2009,00,5744,000,00,55116,08MAR2010
057817,420,2009,00,5749,000,00,4168,08MAR2010
057817,420,2009,00,5755,000,00,300,08MAR2010
057817,420,2009,00,5759,000,00,150,08MAR2010
057817,420,2009,00,5769,000,00,5345,08MAR2010
057817,420,2009,00,5812,000,00,3783375,08MAR2010
057817,420,2009,00,5831,000,00,4254,08MAR2010
057817,420,2009,11,6112,101,11,56452,08MAR2010
057817,420,2009,11,6119,101,11,729186,08MAR2010
057817,420,2009,11,6119,101,23,205267,08MAR2010
057817,420,2009,11,6119,101,24,173100,08MAR2010
057817,420,2009,11,6121,101,11,5725,08MAR2010
057817,420,2009,11,6129,101,11,92123,08MAR2010
057817,420,2009,11,6141,101,11,17129,08MAR2010
057817,420,2009,11,6141,101,23,2689,08MAR2010
057817,420,2009,11,6141,101,24,2665,08MAR2010
057817,420,2009,11,6142,101,11,44973,08MAR2010
057817,420,2009,11,6142,101,23,7094,08MAR2010
057817,420,2009,11,6142,101,24,7860,08MAR2010
057817,420,2009,11,6144,101,11,2593,08MAR2010
057817,420,2009,11,6144,101,23,245,08MAR2010
057817,420,2009,11,6144,101,24,237,08MAR2010
057817,420,2009,11,6145,101,11,6714,08MAR2010
057817,420,2009,11,6145,101,23,1009,08MAR2010
057817,420,2009,11,6145,101,24,666,08MAR2010
057817,420,2009,11,6146,101,11,10115,08MAR2010
057817,420,2009,11,6146,101,23,1056,08MAR2010
057817,420,2009,11,6146,101,24,1027,08MAR2010
057817,420,2009,11,6219,101,11,18844,08MAR2010
057817,420,2009,11,6219,101,24,8130,08MAR2010
057817,420,2009,11,6239,101,11,6985,08MAR2010
057817,420,2009,11,6269,101,11,23657,08MAR2010
057817,420,2009,11,6329,101,11,371,08MAR2010
057817,420,2009,11,6339,101,11,2044,08MAR2010
057817,420,2009,11,6399,101,11,23290,08MAR2010
057817,420,2009,11,6399,101,23,1636,08MAR2010
057817,420,2009,11,6399,101,24,2303,08MAR2010
057817,420,2009,11,6412,101,11,980,08MAR2010
057817,420,2009,12,6399,101,11,343,08MAR2010
057817,420,2009,13,6219,101,24,65083,08MAR2010
057817,420,2009,13,6399,101,11,33145,08MAR2010
057817,420,2009,13,6499,101,11,23814,08MAR2010
057817,420,2009,13,6499,101,23,4542,08MAR2010
057817,420,2009,13,6499,101,24,6280,08MAR2010
057817,420,2009,23,6119,101,11,96258,08MAR2010
057817,420,2009,23,6119,101,23,18358,08MAR2010
057817,420,2009,23,6119,101,24,25385,08MAR2010
057817,420,2009,23,6129,101,11,15810,08MAR2010
057817,420,2009,23,6129,101,23,12881,08MAR2010
057817,420,2009,23,6129,101,24,23535,08MAR2010
057817,420,2009,23,6141,101,11,6828,08MAR2010
057817,420,2009,23,6141,101,23,5793,08MAR2010
057817,420,2009,23,6141,101,24,2073,08MAR2010
057817,420,2009,23,6142,101,11,1100,08MAR2010
057817,420,2009,23,6142,101,23,1103,08MAR2010
057817,420,2009,23,6142,101,24,2063,08MAR2010
057817,420,2009,23,6144,101,11,153,08MAR2010
057817,420,2009,23,6144,101,23,44,08MAR2010
057817,420,2009,23,6144,101,24,69,08MAR2010
057817,420,2009,23,6145,101,11,259,08MAR2010
057817,420,2009,23,6145,101,23,98,08MAR2010
057817,420,2009,23,6145,101,24,203,08MAR2010
057817,420,2009,23,6146,101,11,615,08MAR2010
057817,420,2009,23,6146,101,23,172,08MAR2010
057817,420,2009,23,6146,101,24,269,08MAR2010
057817,420,2009,23,6219,101,23,30450,08MAR2010
057817,420,2009,23,6219,101,24,24473,08MAR2010
057817,420,2009,23,6399,101,11,600,08MAR2010
057817,420,2009,23,6399,101,23,114,08MAR2010
057817,420,2009,23,6399,101,24,158,08MAR2010
057817,420,2009,23,6411,101,23,1500,08MAR2010
057817,420,2009,23,6499,101,11,326,08MAR2010
057817,420,2009,23,6499,101,23,62,08MAR2010
057817,420,2009,23,6499,101,24,86,08MAR2010
057817,420,2009,31,6119,101,24,2000,08MAR2010
057817,420,2009,31,6141,101,23,60,08MAR2010
057817,420,2009,31,6141,101,24,29,08MAR2010
057817,420,2009,31,6145,101,11,23,08MAR2010
057817,420,2009,31,6145,101,23,110,08MAR2010
057817,420,2009,31,6145,101,24,6,08MAR2010
057817,420,2009,31,6219,101,23,58919,08MAR2010
057817,420,2009,31,6219,101,24,48383,08MAR2010
057817,420,2009,31,6339,101,11,215,08MAR2010
057817,420,2009,31,6339,101,23,7277,08MAR2010
057817,420,2009,31,6339,101,24,57,08MAR2010
057817,420,2009,34,6129,999,99,2627,08MAR2010
057817,420,2009,34,6141,999,99,29,08MAR2010
057817,420,2009,34,6144,999,99,3,08MAR2010
057817,420,2009,34,6145,999,99,17,08MAR2010
057817,420,2009,34,6146,999,99,11,08MAR2010
057817,420,2009,34,6219,999,99,98997,08MAR2010
057817,420,2009,34,6311,999,99,537,08MAR2010
057817,420,2009,36,6119,101,99,4000,08MAR2010
057817,420,2009,36,6141,101,99,58,08MAR2010
057817,420,2009,36,6269,101,91,5543,08MAR2010
057817,420,2009,36,6499,101,91,5180,08MAR2010
057817,420,2009,36,6499,101,99,4664,08MAR2010
057817,420,2009,41,6119,701,99,140000,08MAR2010
057817,420,2009,41,6119,750,99,75000,08MAR2010
057817,420,2009,41,6129,701,99,26892,08MAR2010
057817,420,2009,41,6129,750,99,40680,08MAR2010
057817,420,2009,41,6141,701,99,2387,08MAR2010
057817,420,2009,41,6141,750,99,1647,08MAR2010
057817,420,2009,41,6142,701,99,17033,08MAR2010
057817,420,2009,41,6142,750,99,3200,08MAR2010
057817,420,2009,41,6144,701,99,222,08MAR2010
057817,420,2009,41,6144,750,99,158,08MAR2010
057817,420,2009,41,6145,701,99,643,08MAR2010
057817,420,2009,41,6145,750,99,423,08MAR2010
057817,420,2009,41,6146,701,99,1187,08MAR2010
057817,420,2009,41,6146,750,99,636,08MAR2010
057817,420,2009,41,6149,701,99,14160,08MAR2010
057817,420,2009,41,6211,750,99,21854,08MAR2010
057817,420,2009,41,6212,750,99,9625,08MAR2010
057817,420,2009,41,6219,701,99,11483,08MAR2010
057817,420,2009,41,6239,750,99,35092,08MAR2010
057817,420,2009,41,6249,750,99,1422,08MAR2010
057817,420,2009,41,6259,701,99,223,08MAR2010
057817,420,2009,41,6269,750,99,99,08MAR2010
057817,420,2009,41,6399,750,99,16806,08MAR2010
057817,420,2009,41,6411,701,99,14415,08MAR2010
057817,420,2009,41,6411,750,99,6098,08MAR2010
057817,420,2009,41,6419,701,99,2348,08MAR2010
057817,420,2009,41,6429,701,99,-4592,08MAR2010
057817,420,2009,41,6429,750,99,9896,08MAR2010
057817,420,2009,41,6499,701,99,5511,08MAR2010
057817,420,2009,41,6499,750,99,2716,08MAR2010
057817,420,2009,51,6129,101,99,159659,08MAR2010
057817,420,2009,51,6141,101,99,3360,08MAR2010
057817,420,2009,51,6142,101,99,13316,08MAR2010
057817,420,2009,51,6144,101,99,426,08MAR2010
057817,420,2009,51,6145,101,99,2989,08MAR2010
057817,420,2009,51,6146,101,99,1626,08MAR2010
057817,420,2009,51,6219,101,99,25097,08MAR2010
057817,420,2009,51,6249,101,99,35940,08MAR2010
057817,420,2009,51,6259,101,99,69669,08MAR2010
057817,420,2009,51,6269,101,99,16080,08MAR2010
057817,420,2009,51,6269,999,99,686,08MAR2010
057817,420,2009,51,6319,101,99,20493,08MAR2010
057817,420,2009,51,6429,101,99,33755,08MAR2010
057817,420,2009,51,6449,101,99,89205,08MAR2010
057817,420,2009,51,6499,101,99,-237,08MAR2010
057817,420,2009,52,6219,101,99,33774,08MAR2010
057817,420,2009,53,6129,101,99,39075,08MAR2010
057817,420,2009,53,6141,101,99,536,08MAR2010
057817,420,2009,53,6144,101,99,53,08MAR2010
057817,420,2009,53,6145,101,99,123,08MAR2010
057817,420,2009,53,6146,101,99,215,08MAR2010
057817,420,2009,53,6219,101,99,24000,08MAR2010
057817,420,2009,61,6119,101,23,36778,08MAR2010
057817,420,2009,61,6141,101,23,517,08MAR2010
057817,420,2009,61,6142,101,23,1952,08MAR2010
057817,420,2009,61,6144,101,23,50,08MAR2010
057817,420,2009,61,6145,101,23,121,08MAR2010
057817,420,2009,61,6146,101,23,202,08MAR2010
057817,420,2009,71,6513,999,99,180609,08MAR2010
057817,420,2009,71,6523,999,99,25345,08MAR2010
057817,420,2009,81,6219,999,99,39110,08MAR2010
057817,420,2009,81,6249,999,99,2786,08MAR2010
057836,199,2009,00,3600,000,00,370230,08MAR2010
057836,199,2009,00,5742,000,00,241,08MAR2010
057836,199,2009,00,5744,000,00,138324,08MAR2010
057836,199,2009,00,5749,000,00,5705,08MAR2010
057836,199,2009,00,5752,000,00,822,08MAR2010
057836,199,2009,00,5753,000,00,1039,08MAR2010
057836,199,2009,00,5759,000,00,327,08MAR2010
057836,199,2009,11,6119,041,11,5831,08MAR2010
057836,199,2009,11,6119,101,11,14347,08MAR2010
057836,199,2009,11,6129,041,11,1606,08MAR2010
057836,199,2009,11,6129,101,11,1606,08MAR2010
057836,199,2009,11,6145,041,11,13,08MAR2010
057836,199,2009,11,6145,041,21,0,08MAR2010
057836,199,2009,11,6145,101,11,27,08MAR2010
057836,199,2009,11,6311,041,11,218,08MAR2010
057836,199,2009,11,6411,041,11,538,08MAR2010
057836,199,2009,11,6411,101,11,111,08MAR2010
057836,199,2009,11,6419,101,11,6921,08MAR2010
057836,199,2009,11,6449,101,11,3726,08MAR2010
057836,199,2009,11,6499,041,11,1876,08MAR2010
057836,199,2009,11,6499,041,24,8,08MAR2010
057836,199,2009,11,6499,101,11,901,08MAR2010
057836,199,2009,11,6499,101,24,8,08MAR2010
057836,199,2009,13,6499,041,11,0,08MAR2010
057836,199,2009,13,6499,101,11,1,08MAR2010
057836,199,2009,21,6119,041,11,548,08MAR2010
057836,199,2009,21,6119,041,21,5,08MAR2010
057836,199,2009,21,6119,101,11,1086,08MAR2010
057836,199,2009,21,6129,041,11,192,08MAR2010
057836,199,2009,21,6129,041,21,2,08MAR2010
057836,199,2009,21,6129,101,11,381,08MAR2010
057836,199,2009,21,6411,041,11,178,08MAR2010
057836,199,2009,21,6411,041,21,2,08MAR2010
057836,199,2009,21,6411,101,11,352,08MAR2010
057836,199,2009,21,6499,041,11,21,08MAR2010
057836,199,2009,21,6499,041,21,0,08MAR2010
057836,199,2009,21,6499,101,11,41,08MAR2010
057836,199,2009,23,6119,041,11,814,08MAR2010
057836,199,2009,23,6119,041,21,7,08MAR2010
057836,199,2009,23,6119,101,11,1613,08MAR2010
057836,199,2009,23,6129,041,11,266,08MAR2010
057836,199,2009,23,6129,041,21,2,08MAR2010
057836,199,2009,23,6129,101,11,527,08MAR2010
057836,199,2009,23,6269,041,11,212,08MAR2010
057836,199,2009,23,6269,041,21,2,08MAR2010
057836,199,2009,23,6269,101,11,420,08MAR2010
057836,199,2009,23,6411,041,11,3007,08MAR2010
057836,199,2009,23,6411,041,21,26,08MAR2010
057836,199,2009,23,6411,101,11,1634,08MAR2010
057836,199,2009,23,6499,041,11,814,08MAR2010
057836,199,2009,23,6499,041,21,7,08MAR2010
057836,199,2009,23,6499,101,11,1613,08MAR2010
057836,199,2009,35,6342,999,99,1,08MAR2010
057836,199,2009,35,6349,999,99,1,08MAR2010
057836,199,2009,36,6219,041,91,5643,08MAR2010
057836,199,2009,36,6311,041,91,59,08MAR2010
057836,199,2009,36,6399,041,91,3699,08MAR2010
057836,199,2009,36,6411,041,91,9734,08MAR2010
057836,199,2009,36,6419,041,91,14,08MAR2010
057836,199,2009,36,6499,041,91,4990,08MAR2010
057836,199,2009,36,6499,041,99,174,08MAR2010
057836,199,2009,36,6499,999,91,96,08MAR2010
057836,199,2009,36,6499,999,99,260,08MAR2010
057836,199,2009,41,6119,750,99,795,08MAR2010
057836,199,2009,41,6129,750,99,575,08MAR2010
057836,199,2009,41,6143,750,99,274,08MAR2010
057836,199,2009,41,6145,750,99,3,08MAR2010
057836,199,2009,41,6399,750,99,65,08MAR2010
057836,199,2009,41,6411,750,99,315,08MAR2010
057836,199,2009,41,6449,750,99,2747,08MAR2010
057836,199,2009,41,6499,750,99,4384,08MAR2010
057836,199,2009,51,6129,999,99,795,08MAR2010
057836,199,2009,51,6143,999,99,580,08MAR2010
057836,199,2009,51,6259,999,99,2,08MAR2010
057836,199,2009,51,6319,999,99,3,08MAR2010
057836,199,2009,51,6411,999,99,188,08MAR2010
057836,199,2009,51,6449,999,99,10902,08MAR2010
057836,199,2009,51,6499,999,99,3571,08MAR2010
057836,199,2009,61,6119,999,99,60,08MAR2010
057836,199,2009,61,6121,999,99,40,08MAR2010
057836,199,2009,61,6499,999,99,832,08MAR2010
057836,199,2009,81,6119,750,99,30000,08MAR2010
057836,211,2009,00,5929,000,00,102491,08MAR2010
057836,211,2009,11,6119,041,24,5870,08MAR2010
057836,211,2009,11,6119,101,24,9330,08MAR2010
057836,211,2009,11,6121,041,24,679,08MAR2010
057836,211,2009,11,6121,101,24,779,08MAR2010
057836,211,2009,11,6219,041,24,22928,08MAR2010
057836,211,2009,11,6219,101,24,26192,08MAR2010
057836,211,2009,11,6321,041,24,1554,08MAR2010
057836,211,2009,11,6321,101,24,4036,08MAR2010
057836,211,2009,11,6339,041,24,2889,08MAR2010
057836,211,2009,11,6339,101,24,2913,08MAR2010
057836,211,2009,11,6399,041,24,16150,08MAR2010
057836,211,2009,11,6499,041,24,689,08MAR2010
057836,211,2009,11,6499,101,24,689,08MAR2010
057836,211,2009,12,6399,999,99,7661,08MAR2010
057836,211,2009,61,6499,101,24,133,08MAR2010
057836,224,2009,00,5929,000,00,27223,08MAR2010
057836,224,2009,31,6219,999,23,27223,08MAR2010
057836,224,2010,00,5929,000,00,2997,08MAR2010
057836,224,2010,31,6219,999,23,2997,08MAR2010
057836,240,2009,00,5751,000,00,27551,08MAR2010
057836,240,2009,00,5829,000,00,518,08MAR2010
057836,240,2009,00,5921,000,00,4792,08MAR2010
057836,240,2009,00,5922,000,00,32665,08MAR2010
057836,240,2009,00,5923,000,00,2690,08MAR2010
057836,240,2009,00,7915,000,00,29196,08MAR2010
057836,240,2009,35,6121,999,99,610,08MAR2010
057836,240,2009,35,6239,999,99,285,08MAR2010
057836,240,2009,35,6249,999,99,1961,08MAR2010
057836,240,2009,35,6341,999,99,71704,08MAR2010
057836,240,2009,35,6342,999,99,582,08MAR2010
057836,240,2009,35,6343,999,99,6780,08MAR2010
057836,240,2009,35,6349,999,99,8223,08MAR2010
057836,240,2009,35,6399,999,99,114,08MAR2010
057836,240,2009,35,6411,999,99,1193,08MAR2010
057836,240,2009,35,6499,999,99,5961,08MAR2010
057836,255,2009,00,5929,000,00,23435,08MAR2010
057836,255,2009,11,6411,041,11,250,08MAR2010
057836,255,2009,13,6411,041,11,4116,08MAR2010
057836,255,2009,13,6411,101,11,4366,08MAR2010
057836,255,2009,13,6411,999,11,3109,08MAR2010
057836,255,2009,13,6411,999,99,571,08MAR2010
057836,255,2009,21,6411,999,99,2963,08MAR2010
057836,255,2009,23,6411,041,99,825,08MAR2010
057836,255,2009,23,6411,999,99,7235,08MAR2010
057836,285,2009,00,5929,000,00,15494,08MAR2010
057836,285,2009,11,6399,041,11,12712,08MAR2010
057836,285,2009,12,6399,999,99,2068,08MAR2010
057836,285,2009,23,6499,999,99,714,08MAR2010
057836,404,2009,00,5829,000,00,6625,08MAR2010
057836,404,2009,11,6321,041,11,2173,08MAR2010
057836,404,2009,11,6321,101,11,4246,08MAR2010
057836,404,2009,11,6329,101,11,205,08MAR2010
057836,411,2009,00,5829,000,00,8713,08MAR2010
057836,411,2009,53,6249,999,99,8713,08MAR2010
057836,411,2010,00,3590,000,00,566,08MAR2010
057836,420,2009,00,3590,000,00,299717,08MAR2010
057836,420,2009,00,5812,000,00,1898948,08MAR2010
057836,420,2009,00,8911,000,00,41001,08MAR2010
057836,420,2009,11,6112,041,11,1698,08MAR2010
057836,420,2009,11,6112,101,11,4568,08MAR2010
057836,420,2009,11,6119,041,11,212144,08MAR2010
057836,420,2009,11,6119,041,21,5840,08MAR2010
057836,420,2009,11,6119,041,24,3695,08MAR2010
057836,420,2009,11,6119,101,11,444110,08MAR2010
057836,420,2009,11,6119,101,24,3600,08MAR2010
057836,420,2009,11,6121,041,11,400,08MAR2010
057836,420,2009,11,6121,101,11,1430,08MAR2010
057836,420,2009,11,6129,041,11,3619,08MAR2010
057836,420,2009,11,6129,041,24,36808,08MAR2010
057836,420,2009,11,6129,101,11,7327,08MAR2010
057836,420,2009,11,6129,101,24,42281,08MAR2010
057836,420,2009,11,6141,041,11,4286,08MAR2010
057836,420,2009,11,6141,101,11,7961,08MAR2010
057836,420,2009,11,6142,041,11,31220,08MAR2010
057836,420,2009,11,6142,101,11,48657,08MAR2010
057836,420,2009,11,6145,041,11,1204,08MAR2010
057836,420,2009,11,6145,041,23,44,08MAR2010
